925891556787175424	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
925888819013881856	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925894537678950401	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
925763041563725825	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0
925901906521624576	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925898214112362496	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
925853407998603264	0.0	1.0	0.0	1.33	1.0	0.0	0.0	0.0
925882428031455232	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
935311613183299584	0.0	0.0	0.0	1.5	0.0	0.0	0.0	2.0
925871013044383760	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925866534932709376	1.25	2.0	0.0	0.0	2.25	0.0	0.0	0.0
925854299585961984	1.5	0.0	0.0	0.0	1.67	0.0	0.0	0.0
925860922803048449	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
925859242250182656	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
925900292373303297	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
925869543909494784	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0
925854659939586049	0.0	0.0	0.0	1.0	0.0	0.0	1.5	1.5
925856261408722945	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0
925858777810788353	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
935281200498954240	0.0	0.0	0.0	1.33	0.0	3.0	0.0	1.0
925865032210149382	0.0	0.0	0.0	2.5	0.0	0.0	2.5	2.0
925865278147358722	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
935304388217782272	0.0	0.0	0.0	2.0	0.0	0.0	1.5	1.0
925856344883847174	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0
925896743891300352	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0
925873366967480326	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0
925763255108296704	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0
925852647281840134	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925764643519426560	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925877064036741123	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
925897127590477824	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925865388428099585	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925881947863347206	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925874220885782528	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925897689476288512	0.0	0.0	0.0	1.67	1.0	0.0	0.0	0.0
925892482113703936	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
925889577960828928	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
925871000373391360	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925854680768499712	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925889229258985472	3.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0
925885716172812288	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
935319546872909829	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
925901793896181760	0.0	0.0	0.0	2.0	1.33	0.0	0.0	0.0
925891628514111488	0.0	0.0	0.0	1.67	1.0	0.0	0.0	0.0
925762598049665027	0.0	0.0	0.0	1.5	0.0	1.33	0.0	0.0
925881994537443328	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925901084215992320	0.0	0.0	0.0	1.5	1.0	0.0	0.0	0.0
925875344623759360	0.0	0.0	0.0	2.25	0.0	1.75	0.0	0.0
925890504721620992	0.0	0.0	0.0	1.75	0.0	0.0	1.5	0.0
925874879244759043	0.0	0.0	0.0	1.33	2.0	0.0	0.0	0.0
925764721755807751	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
925876306297872384	0.0	0.0	0.0	2.0	0.0	1.5	0.0	0.0
925862082137923584	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0
925884617256824834	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0
925868428992200704	0.0	0.0	0.0	1.75	0.0	1.0	0.0	0.0
930206231670730753	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925861499674951681	0.0	0.0	0.0	2.75	0.0	0.0	2.5	0.0
925902690009444352	0.0	0.0	0.0	1.75	0.0	2.33	0.0	0.0
925886617562337282	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925869961666588681	0.0	0.0	0.0	1.75	1.0	1.0	0.0	0.0
925763973412212736	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0
925894746568085504	0.0	0.0	0.0	2.5	0.0	2.5	0.0	0.0
925873758937559040	0.0	0.0	0.0	2.5	0.0	0.0	3.0	2.67
925885292401356804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67
925890996528910336	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0
925886804447899655	0.0	0.0	0.0	2.33	0.0	0.0	0.0	1.5
935286758563921920	0.0	0.0	0.0	2.5	0.0	1.5	1.5	0.0
935280897997152257	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
925762454289833984	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925864135463718912	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925875016826224640	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
935306260488040450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925879850551955457	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
925898183468834816	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0
925865259906187264	0.0	1.0	0.0	1.33	1.5	0.0	0.0	0.0
925876483050090497	0.0	0.0	0.0	1.75	0.0	1.0	1.0	2.0
925903550810439681	0.0	0.0	0.0	2.0	0.0	2.5	0.0	0.0
925890615975600128	0.0	0.0	0.0	2.67	0.0	0.0	0.0	0.0
925899003945918464	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
925864428339388416	0.0	0.0	0.0	2.75	0.0	0.0	0.0	3.0
925865031702638594	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
925897199212359680	0.0	0.0	0.0	2.33	0.0	0.0	1.5	3.0
925900088613974016	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
925897474220359680	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
925883070183497728	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
925857417761644544	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
925892395757121541	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
925901988239429632	0.0	0.0	0.0	2.5	0.0	1.0	2.0	3.0
925872159490129921	1.5	0.0	0.0	0.0	2.5	0.0	0.0	0.0
925897438426255362	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
925876692949745664	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925889370757914624	1.5	0.0	0.0	0.0	2.0	2.0	0.0	0.0
925885346906337294	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
925858893305180160	0.0	0.0	0.0	2.0	0.0	0.0	1.5	2.33
925889223760187394	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925885763107065856	0.0	0.0	0.0	2.0	0.0	0.0	1.33	2.0
935298417265295360	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
925871525248380928	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
925766435837640704	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0
925897108695027712	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0
925866675483889665	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
925762983992659970	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0
935314356849594377	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
925891743987376128	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0
925855819916222464	0.0	0.0	0.0	1.5	0.0	1.5	0.0	0.0
925857527593603072	0.0	0.0	0.0	2.75	0.0	0.0	0.0	2.0
925864488573722624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
